data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8029729,466,MLI1609,1609,"04 August 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Dawsahak Ethnic Group (Mali)",7,37,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,"Kibaru; Issalan","New media-National","Unidentified assailants attacked Oudeina village, 70 kms SE of Talatay commune of Menaka, abducting six members of the Dawshak and stealing a vehicle. The bodies of four of the six were later recovered, while the two others were released.",4,1622068185,MLI
8371297,466,MLI1607,1607,"02 August 2017",2017,1,Battles,"Armed clash","Dogon Ethnic Militia (Mali)","Dozo Communal Militia (Mali)",4,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,44,"Western Africa",Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,2,Menastream,"Local partner-New media","Renewed violence between Dogons & Fulanis in Koro, Mopti Region. 1 Dogon killed, 2 wounded & 1 taken prisoner. Dozos from Ke-Macina were said to be en route to reinforce the Dogons.",1,1625524581,MLI
9169997,466,MLI1608,1608,"02 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Gao,Bourem,Tarkint,Almoustarat,17.37,0.09,2,Menastream,"Local partner-New media","Unknown assailants riding motorbikes ambushed a group of Malian forces at a water source in Almoustarat, killing two.",2,1651165019,MLI
8029743,466,MLI1605,1605,"31 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,2,Menastream,"Local partner-New media","A Malian army convoy was ambushed between Gossi and Hombori. No reported casualty.",0,1622068185,MLI
8029751,466,MLI1606,1606,"31 July 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of France (2017-)",,8,28,"Western Africa",Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,2,"Long War Journal; Kibaru",National-International,"Four French soldiers were wounded when an IED exploded on a French patrol near the town of Tessalit in Mali's northern region of Kidal. JNIM later claimed the attack.",0,1622068185,MLI
9455426,466,MLI1603,1603,"29 July 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,,,0,30,"Western Africa",Mali,Kidal,Abeibara,Tinzawatene,"Tin Zaouaten",19.9486,2.9649,2,Menastream,"Local partner-New media","Truck transporting goods struck by a mine in Zakak, area of Tinzawatene near the Algeria border. No casualty.",0,1660602944,MLI
6748505,466,MLI1599,1599,"27 July 2017",2017,1,Battles,"Non-state actor overtakes territory","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Platform refused ceasefire, attempted to encircle & isolate Kidal, therefore CMA attacked & dismantled PF positions",0,1579637361,MLI
7276972,466,MLI1597,1597,"26 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Menastream,"Local partner-New media","Clashes are reported in Takalout (40 km from Kidal) and Amassin 'It was a very painful failure for the Gatia,' said a foreign security source. Dozens of pro-government GATIA platforme fighters killed, two CMA members were also killed.",7,1604354646,MLI
8029781,466,MLI1596,1596,"26 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,"Western Africa",Mali,Kidal,Kidal,Anefif,Amassine,17.9628,0.5806,1,Menastream,"Local partner-New media","Clashes are reported in Takalout (40 km from Kidal) and Amassin 'It was a very painful failure for the Gatia,' said a foreign security source. Dozens of pro-government GATIA platforme fighters killed, two CMA members were also killed.",7,1622068185,MLI
8029786,466,MLI1595,1595,"25 July 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Journalists (Mali)",7,37,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"RFI; Media Foundation for West Africa",Regional-International,"Malian blogger Madou Kante opposing constitutional reform was shot and wounded by unknown men while driving in Bamako on 25 July.",0,1622068185,MLI
9683145,466,MLI1594,1594,"25 July 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Doro,16.1137,-0.8606,2,Menastream,"Local partner-New media","On 25 July 2017, two National Guards were killed and four others wounded by the explosion of an IED/mine likely planted by Islamist militants in the area of Doro (Gourma-Rharous, Tombouctou), on the road between Gao and Gossi.",2,1670257263,MLI
8029794,466,MLI1593,1593,"24 July 2017",2017,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,"Civilians (Mali)","Imghad Ethnic Group (Mali)",7,47,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","An Imghad camp at 44 km from Menaka was attacked by alleged Fulani. 5 dead",5,1622068185,MLI
7022391,466,MLI1590,1590,"22 July 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of France (2017-)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Ad-Sendemen,18.7253,1.4769,1,"Long War Journal; Menastream","Local partner-New media","JNIM claimed an IED ambush on a French military vehicle at Ad-Sendemen hill in In-Ourir locality approximately 25 miles north of Kidal on 22 July. No reported casualty.",0,1585692266,MLI
8029804,466,MLI1591,1591,"22 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Military Forces of Mali (2013-2020)",,1,12,"Western Africa",Mali,Tombouctou,Niafunke,Lere,Lere,15.7118,-4.9118,2,Kibaru,National,"A Malian supply convoy was attacked on the Lere-Nampala axis by the CMA. No casualties.",0,1622068185,MLI
8029809,466,MLI1589,1589,"21 July 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,Menastream,"Local partner-New media","1 dead and 4 wounded reported when MINUSMA-rented truck was struck by an IED along the axis Ansongo-Menaka",1,1622068185,MLI
8029827,466,MLI1588,1588,"19 July 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-2020)",,1,12,"Western Africa",Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,1,"Menastream; Sahelien","Local partner-New media","FAMa checkpoint in Koro attacked tonight by JNIM, attack repelled. One assailant dead.",1,1622068185,MLI
8029832,466,MLI1586,1586,"18 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,33,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,"In Kadagotan",15.5502,2.7787,2,Issalan,"New media","A Gatia-MSA convoy was attacked by unidentified men at 15 km from In Kadagotan. 6 soldiers were executed the following day.",6,1622068185,MLI
8029833,466,MLI1584,1584,"17 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,1,Menastream,"Local partner-New media","Malian army officer killed by unknown gunmen",1,1622068185,MLI
9704513,466,MLI1585,1585,"17 July 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)","Military Forces of France (2017-)",8,38,"Western Africa",Mali,Kidal,Tessalit,Tessalit,Amachach,20.2581,0.9904,1,"Long War Journal; Menastream","Local partner-New media","The joint Barkhane/MINUSMA Amachach base in Tessalit subjected to mortar/rocket fire.",0,1670885782,MLI
8029853,466,MLI1581,1581,"15 July 2017",2017,1,"Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,1622068185,MLI
8029854,466,MLI1580,1580,"15 July 2017",2017,3,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,2,RFI,International,"At least two individual and two communal graves were uncovered in Kidal's Anefis area. These people are believed to have been summarily executed between June and July 2017.",10,1622068185,MLI
8029855,466,MLI1579,1579,"14 July 2017",2017,1,"Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,1622068185,MLI
8029858,466,MLI1577,1577,"13 July 2017",2017,1,Battles,"Armed clash","Police Forces of Mali (2013-2020) Gendarmerie",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Mopti,Djenne,"Nema Badenyakafo",Mougna,13.884,-4.82,1,Menastream,"Local partner-New media","Alleged jihadist commander killed by national guards last night in Mougna, Cercle of Djenne.",1,1622068185,MLI
8029861,466,MLI1578,1578,"13 July 2017",2017,1,"Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,1622068185,MLI
8029863,466,MLI1575,1575,"12 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)","Military Forces of Mali (2013-2020)",1,13,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,"Government of France",Other,"During an recognition operation in the Ansongo area, two gunmen on motorbikes opened fire: Malian soldiers killed 1 militant",1,1622068185,MLI
8029864,466,MLI1576,1576,"12 July 2017",2017,2,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,"Government of France",Other,"Recently a truck exploded on a IED.",0,1622068185,MLI
8029871,466,MLI1574,1574,"12 July 2017",2017,1,"Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,1622068185,MLI
7190850,466,MLI1569,1569,"11 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream,"Local partner-New media","Malian Gendarmerie vehicle attacked by unknown gunmen at Sankore Square, central Timbuktu, 2 wounded including the Brigade Commander.",0,1599527445,MLI
8029876,466,MLI1572,1572,"11 July 2017",2017,1,Battles,"Non-state actor overtakes territory","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,"Western Africa",Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,2,"RFI; Menastream","Local partner-New media","Follwing CMA and Platform clashes in Techanak between Kidal and Anefis, Platform abandoned the village and withdrew to Anefis. In Anefis, Platform forces were again driven away by CMA. Number of casualties unclear. In the weeks that followed the battles in Anefis, experts discovered at least two individual and two communal graves, containing an unclear number of bodies. These people are believed to have been summarily executed between June and July 2017.",0,1622068185,MLI
8029879,466,MLI1571,1571,"11 July 2017",2017,1,"Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Anderamboukane,15.422,3.0224,1,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. Violence broke out first at the Aderanboukan: 7 dead were reported. The perpetrators are alleged to be GATIA and MSA militias.",7,1622068185,MLI
8380227,466,MLI1570,1570,"11 July 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","JNIM claimed destroying a MINUSMA armored vehicle and wounding 3 peacekeepers severely by IED detonation today in Kidal",0,1626129974,MLI
7190661,466,MLI1567,1567,"10 July 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)","Military Forces of Mali (2013-2020)",8,"JNIM: Group for Support of Islam and Muslims",,2,28,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,"Government of France",Other,"A vehicle carrying armed men was spotted 90 km far from Gao: a military operation eliminated a number of militants",10,1599527444,MLI
8029881,466,MLI1568,1568,"10 July 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,1622068185,MLI
8029882,466,MLI1566,1566,"10 July 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Mopti,Konna,Konna,14.9441,-3.8904,1,Menastream,"Local partner-New media","One child killed and two others wounded by an explosive device in Konna.",1,1622068185,MLI
8029885,466,MLI1565,1565,"09 July 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,1622068185,MLI
8029886,466,MLI1564,1564,"09 July 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2013-2020) Gendarmerie",,1,12,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Wo-Ouro,14.0841,-3.7961,1,Menastream,"Local partner-New media","The gendarmerie control was attacked by JNIM, taking control and seizing light weapons. No casualties, JNIM acknowledged that one in its ranks was lightly wounded",0,1622068185,MLI
8029889,466,MLI1563,1563,"09 July 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-2020)",,1,12,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,"In Kadagotan",15.5502,2.7787,1,Menastream,"Local partner-New media","Malian army convoy ambushed this afternoon in the area of I-n-Kadagotan, axis Menaka-Anderamboukane: 3 dead and 8 missing. The 8 bodies were discovered on 19/07.",11,1622068185,MLI
9170021,466,MLI1562,1562,"09 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Platform of June 14th 2014 movements",,3,33,"Western Africa",Mali,Gao,Bourem,Tarkint,Almoustarat,17.37,0.09,2,Issalan,"New media","A Platform convoy was attacked on the Gawa-Anefif axis at Abalbod, 30 km NE of Almoustarast: one dead, several wounded.",1,1651165019,MLI
